,GISJOIN,TotalReviews,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
997,G3200030000900,2240,0.000446428571429,0.000892857142857,0.000892857142857,,0.000446428571429,,,0.000892857142857,0.00267857142857,,,,,0.000446428571429,0.000446428571429,,,0.000446428571429,,0.000446428571429,0.00223214285714,0.003125,,0.000446428571429,,0.000446428571429,,0.000446428571429,,,,,,,,,,,,,,,,0.000446428571429,,,,0.000892857142857,,,,,,,,,,0.000446428571429,0.000446428571429,,,0.003125,,,,0.00178571428571,,0.000446428571429,0.000892857142857,0.000446428571429,0.000446428571429,0.00133928571429,,,,,,,0.000446428571429,0.000446428571429,,0.00223214285714,0.000892857142857,,,,,0.000446428571429,0.000446428571429,0.000446428571429,0.000446428571429,0.00133928571429,,0.000446428571429,0.00133928571429,,,,,0.000446428571429,,0.000446428571429,,,,0.00223214285714,0.00178571428571,0.000892857142857,,,,,0.000446428571429,0.00133928571429,,,,0.000892857142857,0.000446428571429,0.003125,,,,,,,0.000446428571429,,,,,,,,,,0.000446428571429,0.00357142857143,0.000446428571429,0.000446428571429,0.000892857142857,0.000446428571429,,0.00357142857143,,,,,,,0.000446428571429,0.009375,,,0.000446428571429,0.000446428571429,0.000446428571429,,,,,,,,,0.000446428571429,,0.000446428571429,0.000892857142857,,0.000892857142857,,0.000892857142857,0.000892857142857,0.000446428571429,0.00133928571429,,,,,0.000446428571429
998,G3200030001003,1814,,0.00110253583241,0.000551267916207,0.00165380374862,,,,0.00110253583241,,0.00110253583241,,0.000551267916207,,0.00165380374862,0.00441014332966,,0.00165380374862,0.00110253583241,,,0.00110253583241,0.00330760749724,0.000551267916207,,,0.000551267916207,,0.00110253583241,,0.00110253583241,,0.00165380374862,,,,,,,0.000551267916207,,,0.00110253583241,,,0.000551267916207,,0.000551267916207,0.00110253583241,0.00110253583241,0.00110253583241,,0.000551267916207,,,0.00220507166483,,0.000551267916207,0.000551267916207,0.000551267916207,,,0.000551267916207,,,0.000551267916207,0.00165380374862,0.00110253583241,0.00165380374862,0.00110253583241,,,0.00606394707828,,,0.00110253583241,,,0.000551267916207,0.00165380374862,0.000551267916207,0.000551267916207,,,,0.00441014332966,,,,0.00165380374862,0.000551267916207,0.000551267916207,0.00385887541345,0.000551267916207,,,0.00110253583241,,,,0.00165380374862,,,,,,0.00385887541345,,,0.00165380374862,,0.000551267916207,0.00110253583241,,0.00220507166483,0.00110253583241,,0.000551267916207,,0.00110253583241,0.00110253583241,,0.000551267916207,,,,,,,,,0.000551267916207,,0.00165380374862,,0.000551267916207,0.000551267916207,,,,,0.000551267916207,,,0.0143329658214,,0.00110253583241,,0.000551267916207,0.000551267916207,,,0.0077177508269,0.00110253583241,,,0.000551267916207,0.000551267916207,0.000551267916207,,,,0.000551267916207,,,,0.000551267916207,,,,0.000551267916207,,,,0.000551267916207,,,0.00110253583241,0.000551267916207,,,
999,G3200030001004,2116,,0.000945179584121,0.00141776937618,0.00189035916824,0.00047258979206,,,0.00141776937618,0.000945179584121,,,,,0.000945179584121,0.00189035916824,,0.00047258979206,0.00047258979206,,0.00047258979206,0.00283553875236,0.00330812854442,,,,0.00189035916824,0.00047258979206,,0.00047258979206,0.0023629489603,,,0.00047258979206,,,0.00047258979206,0.00047258979206,0.00283553875236,0.00047258979206,0.00047258979206,,0.000945179584121,,,,0.00047258979206,,,,0.00189035916824,0.000945179584121,,0.00141776937618,,0.00047258979206,,,0.00047258979206,,,0.00047258979206,0.00047258979206,0.00047258979206,0.00047258979206,0.00047258979206,0.00378071833648,0.0047258979206,0.000945179584121,0.00047258979206,0.00047258979206,0.00047258979206,0.00708884688091,0.000945179584121,0.00047258979206,,,0.00047258979206,,0.00189035916824,0.00047258979206,0.00047258979206,0.000945179584121,,0.00047258979206,0.00189035916824,0.00047258979206,,0.000945179584121,0.0023629489603,0.000945179584121,0.000945179584121,0.0047258979206,,,0.00047258979206,0.00047258979206,0.00047258979206,0.00047258979206,,0.00047258979206,,0.00047258979206,0.00047258979206,0.000945179584121,0.00047258979206,0.0047258979206,0.000945179584121,,,,,,0.00047258979206,0.00378071833648,,0.000945179584121,,,0.00141776937618,0.00330812854442,0.000945179584121,0.00047258979206,,0.00047258979206,,,,,0.000945179584121,0.000945179584121,0.00047258979206,0.00047258979206,0.00141776937618,,0.000945179584121,0.00047258979206,0.000945179584121,0.00141776937618,0.00047258979206,0.00047258979206,0.00141776937618,,0.00047258979206,0.0170132325142,,,,,0.000945179584121,0.000945179584121,0.00047258979206,0.0146502835539,,0.00047258979206,0.00189035916824,,0.00047258979206,0.00141776937618,0.00047258979206,0.00047258979206,,,,,,0.000945179584121,0.00047258979206,,0.00047258979206,,,0.00047258979206,,,0.00047258979206,,0.00047258979206,,0.00047258979206,0.00047258979206,
1000,G3200030001005,785,,0.00127388535032,0.00254777070064,,,,,,0.00254777070064,,,,,,,0.00127388535032,,,,,,0.00382165605096,,,,,,,,,,,,,,,,0.00127388535032,0.00509554140127,,,0.00254777070064,,,0.00127388535032,,,,0.00254777070064,,,,,,0.00891719745223,,,,,,,0.00127388535032,,,0.00127388535032,,0.00127388535032,,,,,0.00636942675159,,,0.00254777070064,,,,0.00127388535032,,,,,,0.0203821656051,0.00127388535032,,,,,,0.00127388535032,,,0.00127388535032,,,,,0.00127388535032,,0.00127388535032,,,,0.00254777070064,,,,0.00254777070064,,,,0.00127388535032,,,,,0.00127388535032,,0.00127388535032,,,,0.00127388535032,,,,,,,,,,0.00127388535032,,0.00127388535032,0.00127388535032,0.00127388535032,,,,,0.0101910828025,,0.00254777070064,,,,0.00127388535032,,0.00127388535032,0.00127388535032,,0.00127388535032,,,,,,,,0.00127388535032,,0.00127388535032,,,,,,,0.00254777070064,,,,0.00127388535032,,,,,
1001,G3200030001006,1450,,0.00275862068966,0.00137931034483,,0.000689655172414,,,,0.00137931034483,0.000689655172414,,,,,0.00206896551724,,0.000689655172414,0.000689655172414,,,0.00275862068966,0.00758620689655,,,,0.000689655172414,0.000689655172414,0.000689655172414,,0.00137931034483,,,0.000689655172414,,0.000689655172414,0.000689655172414,0.000689655172414,0.00206896551724,0.000689655172414,,,0.00137931034483,,,,0.000689655172414,0.00137931034483,0.00137931034483,,,,,,,0.00206896551724,0.000689655172414,0.000689655172414,,,,,0.00137931034483,0.000689655172414,,,0.00137931034483,0.00137931034483,0.000689655172414,,,,0.00551724137931,,0.000689655172414,,,,,,,0.00137931034483,0.00137931034483,,,0.00551724137931,,0.000689655172414,,,0.000689655172414,,0.00620689655172,,,0.000689655172414,,0.00137931034483,,,0.00275862068966,,,,,,0.0048275862069,0.000689655172414,0.000689655172414,0.00206896551724,0.000689655172414,0.00137931034483,,0.000689655172414,0.00137931034483,,,0.000689655172414,,0.00137931034483,0.00275862068966,0.000689655172414,,0.000689655172414,,0.000689655172414,0.000689655172414,0.00137931034483,,,,,,,,0.00137931034483,0.000689655172414,0.000689655172414,0.000689655172414,,0.00206896551724,0.00137931034483,,0.000689655172414,0.0144827586207,,0.00275862068966,0.000689655172414,,,0.000689655172414,,0.00620689655172,,,,,,0.00137931034483,,,,0.000689655172414,0.000689655172414,,0.000689655172414,,,0.000689655172414,,,,,,,,,,,,,
1002,G3200030001100,6512,0.000153562653563,0.00107493857494,0.000307125307125,0.000767813267813,,,0.000153562653563,0.000460687960688,0.00322481572482,0.000153562653563,,,,0.000460687960688,0.000921375921376,,,,0.000307125307125,,0.00138206388206,0.000921375921376,0.000307125307125,,,,,0.000153562653563,0.000307125307125,0.000153562653563,0.000460687960688,0.000153562653563,,,,0.000153562653563,,0.000153562653563,,,0.000153562653563,0.000153562653563,,,,,0.000153562653563,,,,0.000153562653563,0.000614250614251,,0.000307125307125,,,,0.000153562653563,0.000153562653563,,,0.0012285012285,,,,0.00138206388206,0.000153562653563,,0.000153562653563,0.000153562653563,0.000460687960688,0.00168918918919,0.000460687960688,0.000153562653563,,,,,0.000460687960688,,,0.000307125307125,,,,,0.000153562653563,,0.000614250614251,,0.000307125307125,0.000921375921376,0.000153562653563,0.000614250614251,0.00184275184275,,0.000460687960688,,,0.000153562653563,,0.000307125307125,,,0.000460687960688,0.000614250614251,0.000460687960688,,0.000307125307125,,,0.000153562653563,0.000153562653563,0.000614250614251,,,,0.000307125307125,0.000307125307125,0.002457002457,,,0.000153562653563,,,0.000153562653563,0.000614250614251,,,,,,,,0.000460687960688,0.000307125307125,,0.000307125307125,0.000153562653563,,0.000153562653563,0.000153562653563,,0.00537469287469,,0.000614250614251,0.000307125307125,,,,,0.00614250614251,,,0.000307125307125,,,,,0.000460687960688,,,0.000307125307125,,0.000460687960688,0.000307125307125,,0.000153562653563,,,0.000767813267813,,0.000767813267813,,,0.000153562653563,,,,0.000614250614251,
1003,G3200030001200,2375,,0.000842105263158,0.000421052631579,0.000421052631579,,,,0.000421052631579,0.000421052631579,,,,0.000421052631579,0.000421052631579,0.00126315789474,,0.000421052631579,0.000421052631579,,0.000421052631579,0.00126315789474,0.00378947368421,,,,0.000421052631579,,,,0.000421052631579,,,,0.000421052631579,,,,0.000421052631579,,,,0.000842105263158,,0.000421052631579,,0.000421052631579,0.000842105263158,0.000421052631579,,,,,,,0.000421052631579,0.000421052631579,0.000842105263158,0.000421052631579,,,,0.00463157894737,,,,0.00126315789474,0.000842105263158,0.000842105263158,0.000421052631579,0.00168421052632,0.00168421052632,0.00378947368421,,,,,,,0.000421052631579,,,,,,0.00210526315789,,,,0.000421052631579,,0.000421052631579,0.000842105263158,0.000421052631579,0.00210526315789,0.00210526315789,,0.000421052631579,0.000421052631579,,,,0.000842105263158,,,,0.000421052631579,,,0.00126315789474,,,,,,,,,,,0.00210526315789,,,0.000421052631579,,,,0.000421052631579,,,,,,,0.000842105263158,0.000421052631579,,,,,,,,,0.00631578947368,,,0.000421052631579,,,,,0.00631578947368,0.000421052631579,,,,,,,0.000421052631579,,,0.000842105263158,,0.000842105263158,,,,,0.000421052631579,,,,,,0.00294736842105,,,,,
1004,G3200030001300,361,,,0.00554016620499,,,0.00277008310249,,,,,,,,,,,0.00277008310249,,,0.00554016620499,0.00831024930748,0.00831024930748,,0.00277008310249,,,,,0.00277008310249,,,,,,,,0.00277008310249,,,,,,,,,,0.00277008310249,,,,,0.00277008310249,,0.00277008310249,,,0.00277008310249,,,,,,,,,0.00277008310249,0.00554016620499,,,,,0.00554016620499,,,,,,,,,,,,,,,,,0.00277008310249,,,0.00277008310249,,,,0.00277008310249,,,,0.00277008310249,,,,0.00277008310249,0.00277008310249,0.00277008310249,,,,,,,0.00277008310249,0.01108033241,,,,,0.00277008310249,0.00831024930748,,,,,,,,0.00277008310249,,0.00277008310249,,0.00277008310249,0.00277008310249,,0.00277008310249,,,,,0.00277008310249,,,,0.0332409972299,,,,,,,,0.01108033241,,,0.00277008310249,,0.00277008310249,0.00277008310249,,,,,,0.00277008310249,,0.00277008310249,,,,,,,,,0.00277008310249,,,,,0.00277008310249,
1005,G3200030001401,961,,0.00104058272633,,0.00104058272633,,,,,0.00208116545265,,,,0.00104058272633,0.00104058272633,0.00416233090531,,,0.00104058272633,,,0.00104058272633,0.00104058272633,,,,0.00104058272633,,,0.00104058272633,0.00208116545265,,0.00104058272633,,,,,,,0.00104058272633,,,,,,,,,,,,,,,,,,,,,0.00104058272633,0.00104058272633,0.00104058272633,,,,,0.00208116545265,0.00104058272633,,,,0.00208116545265,,,,,,,0.00104058272633,,,,,0.00104058272633,0.00104058272633,,0.00104058272633,,0.00104058272633,,,0.00104058272633,,0.00104058272633,0.00104058272633,,,,,,,,,,,,0.00104058272633,,,,,,,0.00728407908429,,,,,,0.00208116545265,,0.00104058272633,,,,,,,,,,,0.00104058272633,,0.00104058272633,,,,,,,,,0.0135275754422,,0.00104058272633,,,,,,0.00312174817898,,,0.00104058272633,,,,,,,,0.00104058272633,,0.00104058272633,,0.00208116545265,,,,,,,,,,0.00104058272633,,,,
1006,G3200030001402,211,,0.00473933649289,,0.00473933649289,,,,,,,0.00473933649289,,,0.00947867298578,0.042654028436,,,,,,0.00473933649289,,,,,,,,,,,0.00947867298578,,,,,,,0.00473933649289,,,,,,,,,,,,,,,,0.00947867298578,,,,,,,,,,,,,0.00473933649289,,,,0.00473933649289,,0.00473933649289,,,,,,,,,,,0.0142180094787,,,,,,,,,,,,0.00473933649289,,,0.00473933649289,,,0.00473933649289,,,,,,,,0.00473933649289,,,0.00947867298578,,,,,,0.00473933649289,,,,,0.00473933649289,,,,,,,,0.00473933649289,,,,,,0.00473933649289,,,,,0.0284360189573,,0.00473933649289,,,,,,,,,,,,,,,,,,,,,0.00473933649289,,,,,,,,,,0.00473933649289,,,,
1007,G3200030001501,92,,,0.0108695652174,,,,,,,,,,,0.0108695652174,0.0652173913043,,0.0108695652174,0.0108695652174,,,,,,,0.0217391304348,,,,,,,0.0217391304348,,0.0108695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0217391304348,,,,0.0217391304348,,,,,,,,,,,,0.0108695652174,,,,,0.0108695652174,,,0.0108695652174,,,,,,,0.0108695652174,,,,,,,,,,,,,,,,,,,,,0.0108695652174,,0.0108695652174,,,,,,,,,,,,,0.0108695652174,,,,0.0108695652174,,,,,0.0217391304348,,,,,,,,0.0108695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,G3200030001502,15,,,,,,,,,,,,,,,,,,,,,0.0666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0666666666667,,,,,,,,,,,,,,,0.0666666666667,,,,,0.0666666666667,,,,0.0666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,G3200030001607,144,,,0.0138888888889,0.00694444444444,0.00694444444444,,,,0.00694444444444,,,,,0.0138888888889,0.0208333333333,,,,,,,0.00694444444444,,,,,,,,0.00694444444444,,,,,,,,,,,,,,0.0138888888889,,0.00694444444444,,,,,,,,,,,0.00694444444444,,,,,0.0208333333333,,,,,0.00694444444444,,,,,0.0277777777778,,,,,,,0.00694444444444,,,,,,,,,,,,,0.00694444444444,,0.0208333333333,0.0277777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00694444444444,,,0.0347222222222,,0.00694444444444,,,,,,0.00694444444444,,,,,,,,0.00694444444444,,,,,,,,,,,,,,,,,,,,,
1010,G3200030001608,292,,,0.00342465753425,,,,,,0.00684931506849,,0.00342465753425,,,0.00342465753425,0.0102739726027,,,,,,,,,,,,,,0.00342465753425,,0.00342465753425,,,0.00342465753425,,,,,,,0.00342465753425,0.00342465753425,,,,,,,,,,,,,,,,0.00342465753425,,,,0.00684931506849,,,,,0.00342465753425,,,,,0.00342465753425,,,,,,,,,,,,,,,,,,,,,,0.00342465753425,0.00342465753425,,,,,0.00342465753425,,,,,,0.00342465753425,,,,,,,,,,,,,,0.00342465753425,,,0.00342465753425,,,,,,,,,,,,0.00684931506849,,,,,,,,,0.0239726027397,,0.00342465753425,0.00342465753425,,,,,,,,,,,,,0.00342465753425,,,,,,,,,,,,,,,,0.00342465753425,,,,,
1011,G3200030001609,475,,,,,,0.00210526315789,,,,,,,,,,,,,,,0.00210526315789,0.00210526315789,0.00210526315789,,,,,,0.00210526315789,,,,,,,,,,,,,,,,,,,,,,,,,0.00210526315789,,,,,,,,,,,,,0.00210526315789,,,,,0.00421052631579,,,,,,,0.00210526315789,,,,,0.00210526315789,,,,,0.00210526315789,,,,,,,,,,,,,,,,,,,,,,,,,0.00210526315789,,,,,,0.00210526315789,,0.00210526315789,,,,,,,,,,,,,,,,,,,,,,0.00421052631579,,,,,,,,0.00421052631579,,,,,0.00210526315789,,,,,,0.00210526315789,,,,,,,,,,,,,,,,,,
1012,G3200030001610,127,,0.00787401574803,,,,,,,0.00787401574803,0.00787401574803,,,,,0.00787401574803,,,,,,0.00787401574803,,,,,0.00787401574803,,,,0.00787401574803,,,,,,0.00787401574803,,,,,,,,,,,,,,,0.00787401574803,0.00787401574803,,,,,0.00787401574803,,,,,0.00787401574803,,,,,0.0314960629921,,0.00787401574803,,,0.0236220472441,,,,,,,0.00787401574803,,,,,,,,,,,,,0.00787401574803,,,,0.0157480314961,,,,,,,,,,0.0157480314961,0.00787401574803,,,,,,,0.00787401574803,,,,,,0.00787401574803,,,,,,,,,,,,,,,,,,,,,,,,0.0551181102362,,,,,,,,0.0157480314961,,,,,,,,,,,,0.00787401574803,,,,,,0.00787401574803,,,,,,,,,,,
1013,G3200030001611,34,,,,,,,,,,,0.0294117647059,0.0294117647059,0.0294117647059,,0.0588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0294117647059,,,,0.0294117647059,0.0294117647059,,,,,0.0294117647059,,,,,,,,,,,0.0294117647059,0.0294117647059,,,,,0.0588235294118,,,0.0294117647059,,,,,,,,,,0.0588235294118,,,,,,,,,,,,0.0588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0294117647059,,,,,,,,,,,0.0294117647059,,0.0294117647059,,,,,,0.0294117647059,,,,,,,,,,,,,,,,,,,,,,,,,0.0294117647059,,,,
1014,G3200030001612,255,,,0.0078431372549,0.00392156862745,,,,,,,,,,,,,,0.00392156862745,,0.00392156862745,0.00392156862745,0.0078431372549,,,,,,0.00392156862745,,0.00392156862745,,,,,,,,0.0078431372549,,,,0.00392156862745,,,,,,,,,,,,,,,,,,0.00392156862745,,,,,,,0.0078431372549,0.00392156862745,,,,0.0117647058824,,,,,,,0.0078431372549,,,,,,,,,,,,,0.0078431372549,,,,,,,,,,,,,,,,,,,,,,0.0078431372549,,0.00392156862745,,,0.00392156862745,0.00392156862745,,,,,,,,,,,,,,,0.00392156862745,,,0.00392156862745,,0.00392156862745,,,,0.0352941176471,,0.00392156862745,,,,,,0.00392156862745,,,,,,0.00392156862745,,,,,,,,,,,,,,,,,,,,,,,
1015,G3200030001613,18,,,,,,,,,,,,,,,0.0555555555556,,,,,,0.0555555555556,,,,,,,,,,,,,0.0555555555556,,0.0555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,0.0555555555556,,,,,,,,,,0.0555555555556,,,,,,,0.0555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,G3200030001706,966,,0.00207039337474,0.00103519668737,,,,,,,,,,,0.00103519668737,0.00207039337474,,,,,,0.00207039337474,0.00621118012422,0.00103519668737,,,,,0.00103519668737,0.00103519668737,,,,0.00207039337474,,,,,0.00207039337474,,,,0.00207039337474,,,0.00103519668737,,0.00103519668737,,0.00207039337474,,,0.00103519668737,,,0.00414078674948,0.00103519668737,0.00103519668737,,0.00207039337474,,,0.00207039337474,,,,,0.00414078674948,,0.00207039337474,0.00207039337474,0.00207039337474,0.00828157349896,,0.00103519668737,0.00207039337474,,,,0.00103519668737,0.00207039337474,,0.00103519668737,,0.00103519668737,0.0103519668737,,,,0.00103519668737,,,0.00207039337474,,0.00103519668737,0.00310559006211,,0.00207039337474,,,0.00103519668737,,,,,,0.00103519668737,0.00103519668737,,,0.00103519668737,0.00103519668737,0.00103519668737,,0.00414078674948,,0.00103519668737,,,0.00207039337474,0.00414078674948,,,,,,,,,0.00103519668737,0.00103519668737,,,0.00103519668737,,0.00103519668737,,,0.00207039337474,,,0.00207039337474,0.00103519668737,,0.0155279503106,,0.00207039337474,0.00207039337474,0.00103519668737,,,,0.00517598343685,0.00103519668737,,0.00103519668737,0.00207039337474,,,,,,0.00103519668737,,,,,,,,,,,,,,0.00103519668737,,,,,
1017,G3200030001707,606,,,,,,,,,,,,,,,,,,0.0016501650165,0.0016501650165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016501650165,,0.0016501650165,,,,,,,,,,,0.0016501650165,,,,0.0016501650165,,,,,,,0.0016501650165,,,,,,0.0016501650165,,,,,0.0016501650165,,0.0016501650165,,,,,,,,,0.003300330033,,,,,0.0016501650165,,,,,,,,0.0016501650165,,,,,,,0.0016501650165,,,,,,,,,,,,0.0016501650165,,,,,,,,,,,0.0115511551155,,0.0016501650165,,,,,,0.0016501650165,,,,,,,,,,,,,,,,,,,,,,,,,0.0016501650165,,,,
1018,G3200030001708,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144927536232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144927536232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144927536232,,,,,,0.0289855072464,,,,,,,,0.0144927536232,,0.0289855072464,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,G3200030001709,324,,0.00617283950617,,,,,0.00308641975309,,,,,,,,,,,,0.00308641975309,,0.00308641975309,0.0216049382716,,,,0.00308641975309,,,0.00308641975309,,,,,,,0.00308641975309,,0.00308641975309,,,,,,,,,,,0.00308641975309,,,,,0.00308641975309,0.00308641975309,,,,,0.00617283950617,,0.00308641975309,,,,,,,0.00308641975309,,,0.00308641975309,,,0.00308641975309,0.00308641975309,,,0.00308641975309,0.00308641975309,,0.0123456790123,0.00308641975309,,0.00925925925926,,,0.00308641975309,,,,0.00617283950617,,,,,,,,,0.00308641975309,,,,,0.00308641975309,,0.00617283950617,,,0.00308641975309,,,,,0.00617283950617,,,0.00617283950617,0.00308641975309,,,,0.00308641975309,,,,,0.00308641975309,0.00308641975309,,,0.00308641975309,,0.00308641975309,0.00308641975309,,0.00308641975309,,,,,,0.0216049382716,,0.00308641975309,,,,,,0.0123456790123,,,,,,,,,0.00308641975309,0.00308641975309,0.00617283950617,,,,,,,,,,,,,,,,,,
1020,G3200030001710,230,,0.0130434782609,,0.00434782608696,,,,,,0.00434782608696,,,0.00434782608696,0.00869565217391,0.0304347826087,,,,,,0.00434782608696,,,,0.00434782608696,,,,,0.00434782608696,,,,,,,0.00869565217391,,,,,,,0.00434782608696,,,,,,0.00434782608696,,,0.00434782608696,,,,,,,,,0.00434782608696,,,,0.00434782608696,0.00434782608696,,,,,0.00434782608696,,,,,,,,,,,,,,,,,0.00434782608696,,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00869565217391,,,,,0.00434782608696,,,,,,0.00434782608696,,,,,,,,0.00869565217391,,,,,,0.00434782608696,,,,,,,,,,,,,,,0.00869565217391,,,0.00869565217391,,,,,,0.0391304347826,,,0.00434782608696,0.00434782608696,,,,0.0130434782609,,,,,,,,,,,,,,,0.00869565217391,,,,,,,,,,,,,,
1021,G3200030001711,725,,,0.00137931034483,0.00137931034483,0.00137931034483,,,,,,,,,,0.00137931034483,,0.00137931034483,0.00137931034483,,,0.00137931034483,0.00413793103448,,,,,,,,0.00137931034483,,,,,,,,,,,,,,0.00275862068966,,0.00275862068966,0.00137931034483,,,,,,,,0.00413793103448,,0.00275862068966,0.00137931034483,0.00275862068966,,,,,,,0.00137931034483,0.00275862068966,0.00137931034483,,0.00137931034483,0.00137931034483,0.00689655172414,,,,,,,,,,0.00137931034483,,,0.00551724137931,,,,,,,0.00137931034483,,,,,,,,,0.00275862068966,,,,0.00137931034483,0.00137931034483,,,,,0.00137931034483,,0.00137931034483,0.00275862068966,,,,,,0.00137931034483,,,,,,,,,,0.00137931034483,,,0.00137931034483,,0.00137931034483,,,0.00137931034483,,,0.00137931034483,,0.00137931034483,0.0165517241379,,,,,,,,0.00551724137931,,,0.00137931034483,0.00275862068966,,,,0.00137931034483,,,,0.00137931034483,,,0.00137931034483,,,,,,,,,,0.00137931034483,,,0.00137931034483,
1022,G3200030001712,896,,0.00223214285714,0.00111607142857,0.00223214285714,,,,,0.00111607142857,,,,,0.00223214285714,0.00446428571429,,0.00111607142857,,,0.00111607142857,0.00223214285714,0.00111607142857,,,,,,,,0.00111607142857,0.00111607142857,,,0.00111607142857,,,,,,,0.00111607142857,0.00111607142857,,,,,,,,,0.00111607142857,,,,0.00111607142857,0.00111607142857,,0.00111607142857,0.00111607142857,,,0.00111607142857,,0.00223214285714,,,0.00111607142857,,,,,0.00223214285714,,0.00111607142857,,,,,,,,,,,0.00334821428571,,,,,,,0.00111607142857,,,,,,,,0.00111607142857,0.00111607142857,,,,,0.00223214285714,0.00111607142857,,,,,,,,,,,,,0.00223214285714,,,,0.00334821428571,0.00111607142857,,,,,,,,,,,,,,,,0.00111607142857,,,0.00892857142857,,0.00111607142857,,,0.00111607142857,,,0.00334821428571,,,,,,,,,,,,,,,0.00111607142857,,,,,,,,,0.00111607142857,,,,,
